Informantes,Respuestas,Agentes_Confiables,Tiempo_s
20,68,3,0.0015477
20,69,2,0.0013389
20,70,4,0.0039262
20,71,4,0.0007148
20,72,5,0.0002789
20,73,4,0.001793
20,74,2,0.0001697
20,75,1,0.0003478
20,76,1,0.0003531
20,77,3,0.0012655
20,78,3,0.0009329
20,79,2,0.0004053
20,80,1,0.0009073
20,81,1,0.0002537
20,82,2,0.0003404
20,83,2,0.0008954
20,84,4,0.0003256
20,85,1,0.0003716
20,86,2,0.000273
20,87,2,0.0007473
20,88,1,0.000764
20,89,3,0.000477
20,90,1,0.0005825
20,91,4,0.000612
20,92,2,0.0006694
20,93,2,0.0003408
20,94,0,0.0001587
20,95,1,0.0003085
20,96,1,0.000641
20,97,3,0.0004115
20,98,2,0.0002703
20,99,1,0.0003613
20,0,20,4.6e-06
20,1,20,6.5e-06
20,2,18,0.0026001
20,3,20,1.25e-05
20,4,18,0.0015362
20,5,19,0.0001297
20,6,18,0.0030189
20,7,16,0.0182113
20,8,18,0.0103014
20,9,16,0.0300213
20,10,16,0.232692
20,11,15,0.021069
20,12,18,0.000256
20,13,16,0.0097323
20,14,13,0.153051
20,15,12,0.0438179
20,16,13,0.0149176
20,17,15,0.0797287
20,18,15,0.0266752
20,19,12,0.0214287
20,20,13,0.0070372
20,21,15,0.0164009
20,22,15,0.0228995
20,23,12,0.0574908
20,24,13,0.095811
20,25,10,0.0016584
20,26,11,0.0173747
20,27,8,0.0065507
20,28,12,0.0248798
20,29,12,0.0245817
20,30,10,0.0114124
20,31,13,0.0102914
20,32,11,0.0254761
20,33,12,0.0032894
20,34,9,0.0009208
20,35,9,0.0020248
20,36,10,0.0023943
20,37,11,0.0041782
20,38,6,0.0068585
20,39,10,0.0045495
20,40,7,0.0091452
20,41,9,0.0115501
20,42,7,0.0065859
20,43,7,0.0046613
20,44,9,0.0048814
20,45,5,0.0012437
20,46,6,0.005791
20,47,6,0.0046354
20,48,6,0.0045035
20,49,3,0.0014047
20,50,7,0.0038373
20,51,3,0.0012536
20,52,6,0.0018381
20,53,5,0.0019419
20,54,1,0.002882
20,55,8,0.0055215
20,56,5,0.0014637
20,57,4,0.0015938
20,58,5,0.0067994
20,59,7,0.003541
20,60,6,0.0018629
20,61,2,0.001121
20,62,4,0.0016043
20,63,5,0.002228
20,64,4,0.0013719
20,65,3,0.0013283
20,66,4,0.0024098
20,67,3,0.0008917
20,68,6,0.0015987
20,69,3,0.0003735
20,70,4,0.0009449
20,71,7,0.0011069
20,72,2,0.0010133
20,73,3,0.0004317
20,74,2,0.0003199
20,75,3,0.0020708
20,76,5,0.0004377
20,77,2,0.0014051
20,78,0,0.0005827
20,79,5,0.0015191
20,80,3,0.0008894
20,81,2,0.0006926
20,82,3,0.000136
20,83,4,0.0005616
20,84,2,0.0015511
20,85,1,0.0006279
20,86,1,0.0030027
20,87,2,0.0004044
20,88,4,0.0007908
20,89,1,0.0019785
20,90,2,0.0002798
20,91,0,0.0004151
20,92,0,0.0002037
20,93,1,0.0011454
20,94,1,0.0005233
20,95,1,0.0009175
20,96,0,0.0003889
20,97,1,0.0004349
20,98,0,0.0001831
20,99,0,0.0003265
20,0,20,4.4e-06
20,1,19,5.8e-06
