Informantes,Respuestas,Agentes_Confiables,Tiempo_s
20,32,9,0.0146658
20,33,11,0.0049317
20,34,10,0.0032982
20,35,11,0.0046457
20,36,9,0.0043226
20,37,8,0.0032351
20,38,6,0.0005341
20,39,8,0.009355
20,40,9,0.0129613
20,41,10,0.0076323
20,42,5,0.0042751
20,43,7,0.0022826
20,44,8,0.0043225
20,45,7,0.0020613
20,46,10,0.0041609
20,47,5,0.0027596
20,48,5,0.0008938
20,49,7,0.0007588
20,50,6,0.0022215
20,51,5,0.001424
20,52,5,0.0007833
20,53,4,0.0019157
20,54,5,0.001035
20,55,6,0.0003301
20,56,2,0.0005223
20,57,8,0.0006223
20,58,6,0.0021557
20,59,7,0.0012774
20,60,6,0.0018781
20,61,5,0.0006524
20,62,4,0.0006394
20,63,5,0.0011363
20,64,1,0.0005973
20,65,6,0.0012311
20,66,5,0.0017836
20,67,3,0.00095
20,68,1,0.0010338
20,69,4,0.0008365
20,70,1,0.0004656
20,71,3,0.0006022
20,72,4,0.0009902
20,73,1,0.0002065
20,74,3,0.0001589
20,75,2,0.000537
20,76,1,0.0006375
20,77,1,0.0004539
20,78,2,0.0002216
20,79,6,0.0007247
20,80,4,0.0008358
20,81,4,0.0009843
20,82,1,0.0005485
20,83,2,0.0004734
20,84,3,0.0005609
20,85,4,0.0008187
20,86,2,0.0020029
20,87,2,0.0002208
20,88,1,0.0007684
20,89,2,0.000192
20,90,3,0.0005594
20,91,1,0.0003319
20,92,6,0.0006963
20,93,3,0.0003729
20,94,2,0.0003566
20,95,2,0.0002594
20,96,2,0.0003863
20,97,2,0.0001957
20,98,1,0.0001715
20,99,1,0.0006406
20,5,18,2.02e-05
20,6,20,2.37e-05
20,7,17,0.0017403
20,8,17,0.0083797
20,9,16,0.0012379
20,10,15,0.0529821
20,11,19,4.86e-05
20,12,17,0.0008191
20,13,15,0.0130509
20,14,15,0.119325
20,15,16,0.0098365
20,16,16,0.036836
20,17,13,0.0055347
20,18,14,0.0244884
20,19,13,0.0091249
20,20,13,0.0251589
20,21,13,0.0229964
20,22,13,0.0125204
20,23,11,0.0107792
20,24,14,0.030275
20,25,12,0.0161878
20,26,11,0.0036529
20,27,11,0.0062147
20,28,11,0.0063229
20,29,11,0.0022717
20,30,11,0.0028919
20,31,10,0.0080343
20,32,14,0.0080096
20,33,11,0.0144398
20,34,9,0.0139768
20,35,11,0.0075353
20,36,8,0.0076486
20,37,7,0.0030885
20,38,8,0.0030329
20,39,10,0.0065073
20,40,10,0.0076838
20,41,8,0.0062804
20,42,10,0.0055408
20,43,7,0.0015818
20,44,8,0.0029196
20,45,10,0.0069113
20,46,5,0.0013667
20,47,4,0.000417
20,48,8,0.0047453
20,49,5,0.002399
20,50,4,0.0004538
20,51,9,0.003768
20,52,6,0.0028597
20,53,7,0.0042438
20,54,1,0.0006396
20,55,8,0.0017977
20,56,6,0.0013475
20,57,6,0.0015388
20,58,6,0.0013484
20,59,4,0.0010021
20,60,2,0.0022055
20,61,6,0.0005147
20,62,7,0.005773
20,63,3,0.0006904
20,64,5,0.0024374
20,65,7,0.0015989
20,66,3,0.0004742
20,67,3,0.0024099
20,68,5,0.0006844
20,69,2,0.0034198
20,70,4,0.0010363
20,71,5,0.000702
20,72,4,0.0005113
20,73,3,0.0003493
20,74,2,0.0007361
20,75,3,0.0003158
20,76,3,0.0006044
20,77,1,0.0019176
20,78,1,0.0002952
20,79,1,0.0004296
20,80,1,0.0002186
20,81,0,0.0001363
20,82,1,0.0002213
20,83,2,0.0001883
20,84,1,0.0002291
20,85,1,0.000602
20,86,0,0.0004477
20,87,3,0.0001878
20,88,1,0.0002186
20,89,2,0.0003741
20,90,2,0.0005325
20,91,4,0.0003793
20,92,1,0.0004731
20,93,2,0.0006338
20,94,1,0.000171
20,95,2,0.000585
20,96,5,0.0011667
20,97,2,0.000612
20,98,4,0.0005995
20,99,2,0.0001872
20,5,18,0.0047804
20,6,18,0.0002871
20,7,18,0.0061316
20,8,16,0.0873553
20,9,16,0.0027293
20,10,17,0.0047698
20,11,14,0.0091522
20,12,15,0.0265987
20,13,15,0.041083
20,14,12,0.0119464
20,15,15,0.0081451
20,16,13,0.0184039
20,17,13,0.0258823
20,18,15,0.0078057
20,19,15,0.0275784
20,20,12,0.0167148
20,21,14,0.0574098
20,22,11,0.0170462
20,23,13,0.0025545
20,24,12,0.019679
20,25,10,0.0086791
20,26,11,0.0242242
20,27,11,0.003994
20,28,12,0.0075338
20,29,9,0.0194388
20,30,14,0.0025493
20,31,8,0.007553
20,32,10,0.0128995
20,33,9,0.003954
20,34,11,0.0028409
20,35,10,0.0076633
20,36,8,0.0093434
20,37,7,0.001957
20,38,6,0.0021263
20,39,10,0.0085193
20,40,9,0.0064905
20,41,10,0.0102472
20,42,7,0.0013831
20,43,8,0.0053379
20,44,10,0.0051893
20,45,4,0.0088829
20,46,9,0.0033144
20,47,6,0.0049258
20,48,7,0.0014131
20,49,5,0.0010609
20,50,8,0.0050127
20,51,5,0.0022842
20,52,8,0.0070516
20,53,6,0.000998
20,54,6,0.0015911
20,55,2,0.0007842
20,56,7,0.002836
20,57,4,0.0009688
20,58,5,0.0008777
20,59,7,0.0015594
20,60,6,0.0027523
20,61,5,0.0022552
20,62,6,0.0009575
20,63,9,0.0017589
20,64,4,0.0016537
20,65,6,0.0016675
20,66,6,0.0012689
20,67,5,0.0009315
20,68,4,0.0014271
20,69,5,0.0016883
20,70,4,0.0001545
20,71,3,0.0020952
20,72,4,0.0012683
20,73,2,0.0007812
20,74,5,0.000976
20,75,4,0.0008436
20,76,0,0.0006822
20,77,4,0.0007898
20,78,3,0.0011992
20,79,2,0.0003665
20,80,2,0.0008966
20,81,2,0.000475
20,82,3,0.0004056
20,83,1,0.0005241
20,84,3,0.0007337
20,85,0,0.0006157
20,86,1,0.0002586
20,87,2,0.0002879
20,88,3,0.0004311
20,89,2,0.0006259
20,90,2,0.0004226
20,91,1,0.0003592
20,92,2,0.0003665
20,93,1,0.0001815
20,94,1,0.0005102
20,95,0,0.0001855
20,96,3,0.0002813
20,97,1,0.0003431
20,98,4,0.0014469
20,99,1,0.0012415
20,5,17,0.0201019
20,6,17,0.000505
20,7,18,0.0017127
20,8,15,0.010984
20,9,16,0.0130795
20,10,17,0.0141292
20,11,18,0.0006999
20,12,15,0.0042503
20,13,15,0.020093
20,14,16,0.0139523
20,15,16,0.0059999
20,16,15,0.0011522
20,17,13,0.0802653
20,18,14,0.0203014
20,19,16,0.0040323
20,20,14,0.0017629
20,21,13,0.0837576
20,22,13,0.0222412
