Informantes,Respuestas,Agentes_Confiables,Tiempo_s
20,16,15,0.0695152
20,17,13,0.10702
20,18,12,0.0282443
20,19,13,0.0319105
20,20,14,0.0317032
20,21,13,0.0749979
20,22,12,0.0348787
20,23,10,0.0030427
20,24,14,0.0333663
20,25,12,0.0214433
20,26,9,0.0040566
20,27,10,0.0064475
20,28,10,0.0070746
20,29,9,0.0074067
20,30,10,0.0219634
20,31,12,0.0127198
20,32,9,0.0121333
20,33,11,0.0089129
20,34,5,0.0100384
20,35,6,0.0040995
20,36,11,0.0025052
20,37,5,0.0016161
20,38,8,0.0031501
20,39,6,0.0049807
20,40,8,0.0092865
20,41,8,0.0066533
20,42,9,0.0018797
20,43,5,0.0017049
20,44,11,0.0037296
20,45,6,0.0017407
20,46,6,0.0020148
20,47,4,0.0003297
20,48,8,0.0033399
20,49,7,0.0021537
20,50,7,0.0016712
20,51,5,0.0047155
20,52,5,0.0013894
20,53,5,0.000668
20,54,5,0.000823
20,55,6,0.0019232
20,56,5,0.003211
20,57,3,0.0008593
20,58,7,0.0009087
20,59,6,0.000906
20,60,6,0.0019769
20,61,1,0.0002894
20,62,7,0.0026536
20,63,4,0.0012762
20,64,2,0.0009623
20,65,5,0.0015402
20,66,2,0.0006849
20,67,0,0.0004888
20,68,7,0.0011434
20,69,2,0.0002675
20,70,3,0.0002461
20,71,3,0.0003742
20,72,1,0.0004483
20,73,2,0.0006305
20,74,3,0.0003291
20,75,4,0.0006752
20,76,2,0.000309
20,77,3,0.0003677
20,78,3,0.0002965
20,79,2,0.0004807
20,80,5,0.0004217
20,81,3,0.0003973
20,82,1,0.0006915
20,83,5,0.0010913
20,84,2,0.0003614
20,85,3,0.0008359
20,86,2,0.0007551
20,87,4,0.0007334
20,88,3,0.0009986
20,89,5,0.0005529
20,90,0,0.000272
20,91,2,0.0003207
20,92,4,0.000704
20,93,1,0.0006368
20,94,1,0.0002717
20,95,2,0.0004762
20,96,4,0.0002233
20,97,1,0.00053
20,98,1,0.0001833
20,99,2,0.0002517
20,0,20,0.17821
20,1,20,0.241043
20,2,19,0.321944
20,3,19,0.298445
20,4,19,0.253706
20,5,18,0.30972
20,6,20,0.266189
20,7,17,0.259091
20,8,15,0.176482
20,9,14,0.222975
20,10,16,0.168839
20,11,17,0.208472
20,12,15,0.186477
20,13,16,0.0999278
20,14,16,0.101465
20,15,14,0.0696091
20,16,14,0.0539396
20,17,15,0.0872736
20,18,13,0.0735889
20,19,13,0.0387892
20,20,13,0.0189887
20,21,11,0.0279729
20,22,14,0.0189703
20,23,13,0.0106777
20,24,14,0.0345271
20,25,11,0.0077193
20,26,8,0.0112877
20,27,12,0.0292635
20,28,9,0.0076097
20,29,10,0.0073116
20,30,10,0.0059627
20,31,10,0.0146734
20,32,11,0.0280173
20,33,10,0.0043387
20,34,9,0.0053256
20,35,11,0.009774
20,36,10,0.0103961
20,37,8,0.0081966
20,38,10,0.0079303
20,39,11,0.0123289
20,40,8,0.0076427
20,41,7,0.0014711
20,42,10,0.0042944
20,43,9,0.0081491
20,44,6,0.0017247
20,45,6,0.0041371
20,46,8,0.0018224
20,47,7,0.0025942
20,48,9,0.001675
20,49,5,0.001129
20,50,6,0.0076967
20,51,9,0.0037441
20,52,7,0.0032561
20,53,6,0.001537
20,54,6,0.001656
20,55,1,0.0003248
20,56,8,0.0012448
20,57,3,0.0004924
20,58,6,0.0063816
20,59,3,0.0016115
20,60,5,0.0016293
20,61,6,0.0024379
20,62,2,0.0028964
20,63,2,0.0001897
20,64,4,0.0015928
20,65,4,0.0007729
20,66,3,0.0005267
20,67,8,0.0044555
20,68,8,0.0008607
20,69,4,0.0004835
20,70,2,0.0012912
20,71,2,0.0006841
20,72,2,0.0003721
20,73,4,0.0014844
20,74,5,0.0015271
20,75,3,0.0005077
20,76,1,0.0006393
20,77,2,0.0008137
20,78,3,0.001729
20,79,3,0.0007895
20,80,2,0.0002286
20,81,3,0.0006297
20,82,1,0.0003662
20,83,5,0.0014169
20,84,2,0.0002023
20,85,0,0.0002835
20,86,4,0.0007792
20,87,1,0.0004972
20,88,2,0.0005503
20,89,1,0.0009388
20,90,1,0.0005174
20,91,2,0.0006537
20,92,1,0.0002163
20,93,2,0.0003299
20,94,2,0.0004263
20,95,2,0.0001949
20,96,1,0.0001502
20,97,1,0.0006761
20,98,0,0.0001856
20,99,1,0.0002077
